"","promoter_tssName","promoter_seqnames","promoter_start","promoter_end","promoter_width","promoter_strand","promoter_name","hg19_seqnames","hg19_start","hg19_end","hg19_width","hg19_strand","hg19_tx_name","hg19_gene","chrom","start","end","strand","gene","promoter_fullname"
"119","chr6_36676508_36676509","chr6",36675508,36677508,2001,"+","chr6.36675508.36677508","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36676508,36676509,"+","CDKN1A","chr6_36676508_36676509_CDKN1A"
"120","chr6_36676522_36676523","chr6",36675522,36677522,2001,"+","chr6.36675522.36677522","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36676522,36676523,"+","CDKN1A","chr6_36676522_36676523_CDKN1A"
"121","chr6_36676526_36676527","chr6",36675526,36677526,2001,"+","chr6.36675526.36677526","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36676526,36676527,"+","CDKN1A","chr6_36676526_36676527_CDKN1A"
"122","chr6_36676527_36676528","chr6",36675527,36677527,2001,"+","chr6.36675527.36677527","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36676527,36676528,"+","CDKN1A","chr6_36676527_36676528_CDKN1A"
"123","chr6_36678094_36678095","chr6",36677094,36679094,2001,"+","chr6.36677094.36679094","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36678094,36678095,"+","CDKN1A","chr6_36678094_36678095_CDKN1A"
"124","chr6_36678709_36678710","chr6",36677709,36679709,2001,"+","chr6.36677709.36679709","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36678709,36678710,"+","CDKN1A","chr6_36678709_36678710_CDKN1A"
"125","chr6_36678712_36678713","chr6",36677712,36679712,2001,"+","chr6.36677712.36679712","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36678712,36678713,"+","CDKN1A","chr6_36678712_36678713_CDKN1A"
"126","chr6_36678713_36678714","chr6",36677713,36679713,2001,"+","chr6.36677713.36679713","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36678713,36678714,"+","CDKN1A","chr6_36678713_36678714_CDKN1A"
"127","chr6_36678718_36678719","chr6",36677718,36679718,2001,"+","chr6.36677718.36679718","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36678718,36678719,"+","CDKN1A","chr6_36678718_36678719_CDKN1A"
"128","chr6_36678720_36678721","chr6",36677720,36679720,2001,"+","chr6.36677720.36679720","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36678720,36678721,"+","CDKN1A","chr6_36678720_36678721_CDKN1A"
"129","chr6_36678725_36678726","chr6",36677725,36679725,2001,"+","chr6.36677725.36679725","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36678725,36678726,"+","CDKN1A","chr6_36678725_36678726_CDKN1A"
"130","chr6_36678770_36678771","chr6",36677770,36679770,2001,"+","chr6.36677770.36679770","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36678770,36678771,"+","CDKN1A","chr6_36678770_36678771_CDKN1A"
"131","chr6_36679121_36679122","chr6",36678121,36680121,2001,"+","chr6.36678121.36680121","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36679121,36679122,"+","CDKN1A","chr6_36679121_36679122_CDKN1A"
"132","chr6_36679215_36679216","chr6",36678215,36680215,2001,"+","chr6.36678215.36680215","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36679215,36679216,"+","CDKN1A","chr6_36679215_36679216_CDKN1A"
"133","chr6_36679550_36679551","chr6",36678550,36680550,2001,"+","chr6.36678550.36680550","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36679550,36679551,"+","CDKN1A","chr6_36679550_36679551_CDKN1A"
"134","chr6_36681585_36681586","chr6",36680585,36682585,2001,"+","chr6.36680585.36682585","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36681585,36681586,"+","CDKN1A","chr6_36681585_36681586_CDKN1A"
"135","chr6_36681610_36681611","chr6",36680610,36682610,2001,"+","chr6.36680610.36682610","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36681610,36681611,"+","CDKN1A","chr6_36681610_36681611_CDKN1A"
"136","chr6_36681715_36681716","chr6",36680715,36682715,2001,"+","chr6.36680715.36682715","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36681715,36681716,"+","CDKN1A","chr6_36681715_36681716_CDKN1A"
"137","chr6_36681986_36681987","chr6",36680986,36682986,2001,"+","chr6.36680986.36682986","chr6",36665602,36700961,35360,"+","NM_001257357.2","RAB44","chr6",36681986,36681987,"+","CDKN1A","chr6_36681986_36681987_CDKN1A"
"138","chr6_43770183_43770184","chr6",43769183,43771183,2001,"+","chr6.43769183.43771183","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43770183,43770184,"+","VEGFA","chr6_43770183_43770184_VEGFA"
"139","chr6_43770210_43770211","chr6",43769210,43771210,2001,"+","chr6.43769210.43771210","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43770210,43770211,"+","VEGFA","chr6_43770210_43770211_VEGFA"
"140","chr6_43770212_43770213","chr6",43769212,43771212,2001,"+","chr6.43769212.43771212","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43770212,43770213,"+","VEGFA","chr6_43770212_43770213_VEGFA"
"141","chr6_43770706_43770707","chr6",43769706,43771706,2001,"+","chr6.43769706.43771706","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43770706,43770707,"+","VEGFA","chr6_43770706_43770707_VEGFA"
"142","chr6_43770781_43770782","chr6",43769781,43771781,2001,"+","chr6.43769781.43771781","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43770781,43770782,"+","VEGFA","chr6_43770781_43770782_VEGFA"
"143","chr6_43770792_43770793","chr6",43769792,43771792,2001,"+","chr6.43769792.43771792","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43770792,43770793,"+","VEGFA","chr6_43770792_43770793_VEGFA"
"144","chr6_43771082_43771083","chr6",43770082,43772082,2001,"+","chr6.43770082.43772082","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43771082,43771083,"+","VEGFA","chr6_43771082_43771083_VEGFA"
"145","chr6_43771152_43771153","chr6",43770152,43772152,2001,"+","chr6.43770152.43772152","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43771152,43771153,"+","VEGFA","chr6_43771152_43771153_VEGFA"
"146","chr6_43771208_43771209","chr6",43770208,43772208,2001,"+","chr6.43770208.43772208","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43771208,43771209,"+","VEGFA","chr6_43771208_43771209_VEGFA"
"147","chr6_43771246_43771247","chr6",43770246,43772246,2001,"+","chr6.43770246.43772246","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43771246,43771247,"+","VEGFA","chr6_43771246_43771247_VEGFA"
"148","chr6_43771991_43771992","chr6",43770991,43772991,2001,"+","chr6.43770991.43772991","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43771991,43771992,"+","VEGFA","chr6_43771991_43771992_VEGFA"
"149","chr6_43773171_43773172","chr6",43772171,43774171,2001,"+","chr6.43772171.43774171","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43773171,43773172,"+","VEGFA","chr6_43773171_43773172_VEGFA"
"150","chr6_43774352_43774353","chr6",43773352,43775352,2001,"+","chr6.43773352.43775352","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43774352,43774353,"+","VEGFA","chr6_43774352_43774353_VEGFA"
"151","chr6_43777719_43777720","chr6",43776719,43778719,2001,"+","chr6.43776719.43778719","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43777719,43777720,"+","VEGFA","chr6_43777719_43777720_VEGFA"
"152","chr6_43778171_43778172","chr6",43777171,43779171,2001,"+","chr6.43777171.43779171","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43778171,43778172,"+","VEGFA","chr6_43778171_43778172_VEGFA"
"153","chr7_101122157_101122158","chr7",101121157,101123157,2001,"+","chr7.101121157.101123157","chr7",101006155,101202304,196150,"+","NM_133457.5","COL26A1","chr7",101122157,101122158,"+","SERPINE1","chr7_101122157_101122158_SERPINE1"
"154","chr7_101127101_101127102","chr7",101126101,101128101,2001,"+","chr7.101126101.101128101","chr7",101006155,101202304,196150,"+","NM_133457.5","COL26A1","chr7",101127101,101127102,"+","SERPINE1","chr7_101127101_101127102_SERPINE1"
"155","chr7_101127103_101127104","chr7",101126103,101128103,2001,"+","chr7.101126103.101128103","chr7",101006155,101202304,196150,"+","NM_133457.5","COL26A1","chr7",101127103,101127104,"+","SERPINE1","chr7_101127103_101127104_SERPINE1"
"156","chr7_101127333_101127334","chr7",101126333,101128333,2001,"+","chr7.101126333.101128333","chr7",101006155,101202304,196150,"+","NM_133457.5","COL26A1","chr7",101127333,101127334,"+","SERPINE1","chr7_101127333_101127334_SERPINE1"
"157","chr9_21994391_21994392","chr9",21993391,21995391,2001,"+","chr9.21993391.21995391","chr9",21994789,22077889,83101,"+","NR_047533.1","CDKN2B-AS1","chr9",21994391,21994392,"+","CDKN2A","chr9_21994391_21994392_CDKN2A"
"158","chr9_21994410_21994411","chr9",21993410,21995410,2001,"+","chr9.21993410.21995410","chr9",21994789,22077889,83101,"+","NR_047533.1","CDKN2B-AS1","chr9",21994410,21994411,"+","CDKN2A","chr9_21994410_21994411_CDKN2A"
"159","chr9_21994872_21994873","chr9",21993872,21995872,2001,"+","chr9.21993872.21995872","chr9",21994789,22077889,83101,"+","NR_047533.1","CDKN2B-AS1","chr9",21994872,21994873,"+","CDKN2A","chr9_21994872_21994873_CDKN2A"
"160","chr9_21995268_21995269","chr9",21994268,21996268,2001,"+","chr9.21994268.21996268","chr9",21994789,22077889,83101,"+","NR_047533.1","CDKN2B-AS1","chr9",21995268,21995269,"+","CDKN2A","chr9_21995268_21995269_CDKN2A"
"161","chr9_21995300_21995301","chr9",21994300,21996300,2001,"+","chr9.21994300.21996300","chr9",21994789,22077889,83101,"+","NR_047533.1","CDKN2B-AS1","chr9",21995300,21995301,"+","CDKN2A","chr9_21995300_21995301_CDKN2A"
